target_id	length	eff_length	est_counts	tpm
NELF-B	11420	11272	5784.95	32.3862
CG3632	4671	4523.01	10647	148.546
roh	610	462.111	3646	497.889
CG7806	3279	3131.01	340	6.85261
IleRS	4004	3856.01	3195	52.2871
B4	1627	1479.01	30	1.28
Blos4	917	769.033	242	19.8579
Nup43	1477	1329.01	584	27.7297
CG7556	1197	1049.01	726	43.6735
pst	3778	3630.01	329	5.71939
pyd3	602	454.116	1702	236.513
Cypl	2096	1948.01	3219	104.278
DENR	1152	1004.01	2297	144.372
nrv1	1931	1783.01	1040	36.8079
CG3625	5322	5174.01	879.316	10.7246
Pcf11	3486	3338.01	1181	22.3267
d4	1249	1101.01	844	48.374
TBCC	2287	2139.01	1220	35.9922
eca	1877	1729.01	1434	52.3375
CoRest	3734	3586.01	1268	22.3136
RfC4	1966	1818.01	3787	131.45
Moca-cyp	1757	1609.01	1954	76.635
NC2alpha_1	16352	16204	180.122	0.701464
ImpL3	1248	1100.01	16	0.917877
bbc	1895	1747.01	3532	127.581
grk	601	453.116	75	10.4451
Ubi3E	237	97.7523	2.27096	1.46603
ltl	4513	4365.01	47	0.679477
atms	2167	2019.01	6305	197.064
Snx1	1958	1810.01	74	2.57996
CG4935	1780	1632.01	413	15.9694
UQCR-11L	1039	891.013	6876	486.983
CG12848	672	524.085	626	75.3763
CG17230	880	732.033	46	3.96542
CG14977	17703	17555	519.994	1.86922
sesB	3050	2902.01	37651	818.728
Mfap1	1323	1175.01	3571	191.783
RpI1	2240	2092.01	498	15.022
CG43349	143	26.5973	1	2.3726
CG3566	967	819.013	1.89501	0.14601
gwl	5935	5787.01	5881	64.1297
Schip1	3913	3765.01	1766	29.5996
Oga	4082	3934.01	2858.34	45.8501
Btk29A	6092	5944.01	2932	31.1277
Cul5	4141	3993.01	1047.29	16.5512
CG40228	1216	1068.01	1911	112.914
jdp	211	75.5725	0	0
Usp47	5922	5774.01	1480	16.1751
fand	2772	2624.01	2445	58.7997
LSm3	1711	1563.01	1283	51.7996
tst	4990	4842.01	1256.37	16.3739
CG13220	813	665.05	1176	111.587
fab1	6080	5932.01	1419	15.0953
CG9399	2245	2097.01	546	16.4306
CG7544	828	680.05	253	23.477
CG8891	804	656.05	1151	110.713
Stt3A	721	573.065	202	22.2438
CG31712	1676	1528.01	336	13.8763
Clc	1246	1098.01	5483	315.118
IntS3	787	639.05	267	26.3657
lmgB	2156	2008.01	2722	85.5429
PI31	1397	1249.01	1064	53.7572
c12.1	796	648.05	8068	785.633
Brms1	1928	1780.01	47484	1683.4
CG17029	1106	958.013	41	2.70069
Cdk2	2211	2063.01	956	29.2428
PCNA	1281	1133.01	2800	155.95
CG15093	1179	1031.01	159	9.73185
dy	12173	12025	0	0
Cep97	1439	1291.01	64	3.12832
Nup75	2563	2415.01	544	14.2148
mRNA-cap	1345	1197.01	1047	55.1963
CG11876	1534	1386.01	2528	115.099
Rpt4	1431	1283.01	426	20.9527
CG3862	1914	1766.01	576	20.5822
CG15666	273	130.291	3	1.45302
CG10674	14595	14447	60.9818	0.266369
Ufd1-like	513	365.2	560	96.7654
Mal-B2	2285	2137.01	5233	154.528
Edg78E	163	39.0618	0	0
Cdk9	2758	2610.01	6255	151.233
CG11796	191	59.5549	2	2.11921
Su(var)3-3	2493	2345.01	2119	57.0227
CG4896	4153	4005.01	4176	65.7989
out	2514	2366.01	18	0.480084
AsnRS	3497	3349.01	4418	83.2475
PyK	2430	2282.01	9490	262.428
RhoGEF3	407	259.77	0	0
Sf3a1	3526	3378.01	4500	84.0647
ND-75	2992	2844.01	2362	52.4096
CG5676	743	595.058	914	96.928
Ack	5060	4912.01	1923	24.7048
CG8005	403	255.825	166	40.9475
Stt3B	2674	2526.01	2017	50.3886
MED24	3612	3464.01	4292	78.1884
mbc	3376	3228.01	451	8.81665
NaCP60E	265	122.91	2	1.02684
iPLA2-VIA	2940	2792.01	131	2.96085
CG12343	267	124.759	1914	968.128
ave	1498	1350.01	1914	89.4677
GCC185	986	838.013	160	12.0485
l(2)37Cb	3273	3125.01	353	7.12829
Ctr1B	1036	888.013	287	20.3951
CG6983	1489	1341.01	342	16.0937
BRWD3	4304	4156.01	1302	19.7695
E(spl)m5-HLH	806	658.05	4	0.383586
Sod2	671	523.085	1580	190.61
Rab21	1265	1117.01	96	5.42345
gny	1813	1665.01	207	7.8454
CG2852	947	799.023	6425	507.43
CG11200	1181	1033.01	254	15.5164
CG7044	2655	2507.01	95	2.39127
CG14435	4603	4455.01	286	4.05116
CG3792	1174	1026.01	114	7.01155
CG11307	2065	1917.01	274	9.01961
CG17271	2759	2611.01	3071	74.2221
MED6	1644	1496.01	419	17.6742
Neos	3021	2873.01	1568.81	34.4583
CG1407	3649	3501.01	8037	144.865
alpha-Est5	2093	1945.01	29	0.940888
Mtch	1919	1771.01	1972	70.2664
bip2	5715	5567.01	1508	17.0939
Gbeta76C	1152	1004.01	180	11.3135
CG11737	2785	2637.01	256	6.12618
Ipp	1975	1827.01	179	6.18264
CG7379	2382	2234.01	334.897	9.45994
CG4293	1579	1431.01	833	36.7336
Ythdf	3140	2992.01	4179	88.1396
Nek2	4106	3958.01	4590	73.1809
Edc3	3186	3038.01	3883	80.6566
mre11	2169	2021.01	183	5.71405
CG13124	2835	2687.01	13	0.305306
CG13924	438	290.507	3	0.651669
Pgd	2252	2104.01	93	2.78931
Gbeta5	3993	3845.01	396	6.4992
mon2	1502	1354.01	203	9.46097
CG4770	4360	4212.01	94	1.40832
para	115	13.7168	0	0
Rok	3522	3374.01	540	10.0997
park	1660	1512.01	83	3.46406
maf-S	2061	1913.01	1231	40.6071
kra_1	959	811.013	0	0
alphaTub85E_1	896	748.033	0	0
RanBPM	2630	2482.01	3021	76.8084
CG33506	465	317.385	128	25.4499
CG5805	2138	1990.01	96	3.04423
pnut	2424	2276.01	4506	124.933
IleRS-m	4043	3895.01	1371	22.2122
Slc45-1	3028	2880.01	2	0.0438226
CG8726	4684	4536.01	1494	20.7845
CecA1	199	65.8582	0	0
Osbp	4289	4141.01	294	4.48026
Ocho	1472	1324.01	72	3.43165
in	479	331.317	8	1.52373
CG11147	220	83.0968	1	0.759413
CG32196	519	371.19	5	0.850033
ATP7	14239	14091	5386	24.1205
Ask1	4713	4565.01	1448	20.0165
CG8360	714	566.065	80	8.91838
CG4335	752	604.05	4	0.417878
Mlc-c	1058	910.013	2589	179.534
Taf1	6916	6768.01	5419	50.5266
CG46338	2018	1870.01	518	17.4802
Spase25	1043	895.013	3640	256.646
CG5793	2350	2202.01	417	11.9503
CG10283	1437	1289.01	1097	53.7046
PGAP2	1109	961.013	1750	114.914
CHOp24	1069	921.013	1862	127.578
CG32365	2519	2371.01	4730.29	125.897
CG1622	1634	1486.01	1564	66.4166
CG5567	1995	1847.01	454	15.5113
Hrb87F	2361	2213.01	37624	1072.86
rib	4478	4330.01	93	1.35536
CG14441	3361	3213.01	79	1.55159
mt:CoIII	1769	1621.01	440345	17142.3
CG9947	1770	1622.01	1283	49.9154
Ythdc1	6698	6550.01	2621	25.2515
CG4133	1847	1699.01	39	1.44854
CG7639	1580	1432.01	1302	57.3755
CG12428	2582	2434.01	2744	71.1416
Hip1	3709	3561.01	828	14.673
RanGAP	2084	1936.01	3648	118.907
VhaM9.7-b	122	16.2412	130	505.112
PIP4K	3062	2914.01	2117	45.845
qua	2948	2800.01	749	16.8805
l(3)87Df	957	809.013	408	31.8249
CG43778	32312	32164	782	1.53426
eIF4H1	2865	2717.01	2991	69.4683
CG6712	4658	4510.01	2033	28.446
LTV1	1694	1546.01	2883	117.678
CG9044	2991	2843.01	1950.64	43.2973
Bgb	142	26.0377	0	0
grp	3055	2907.01	5295	114.943
AspRS	2365	2217.01	1918	54.5937
Sply	2675	2527.01	110	2.74693
KLHL18	3117	2969.01	11498	244.384
ND-MWFE	922	774.033	1191	97.099
fz	2160	2012.01	48	1.50547
CG17544	3381	3233.01	713	13.917
Klp64D	2166	2018.01	308	9.63139
Cul1	4613	4465.01	11557	163.337
CG1441	267	124.759	1	0.505814
glob1	330	184.38	1	0.342254
Mpc1	760	612.05	1008	103.929
unc-45	10949	10801	36910	215.646
AOX1	4536	4388.01	467	6.71601
CG4278	601	453.116	472	65.7347
CG3797	1045	897.013	364	25.6074
CG11162	961	813.013	3	0.232855
CG13404	1899	1751.01	209	7.53215
mRpL10	1767	1619.01	463	18.0465
CG11982	2821	2673.01	3350	79.0872
CG17514	8219	8071.01	1603	12.5334
CG3630	1646	1498.01	23	0.96889
SCCRO	1491	1343.01	297	13.9553
htt	1019	871.013	20	1.449
GstZ2	3666	3518.01	259	4.64584
CG10208	1190	1042.01	64	3.87587
MFS12	1036	888.013	0	0
CG18812	1144	996.013	263	16.663
Cyp6a13	3437	3289.01	81	1.55411
Cdc2rk	1716	1568.01	650	26.1593
Tep2	2047	1899.01	2231	74.1368
CG3793	1705	1557.01	118	4.78247
Rpn6	1033	885.013	2713	193.447
Rbsn-5	2734	2586.01	2209	53.9048
CG8080	4186	4038.01	1505	23.5197
CG7460	1843	1695.01	54	2.0104
CG8249	2185	2037.01	24	0.743498
CG11221	2025	1877.01	102	3.42922
path	2803	2655.01	131	3.11363
Miga	2663	2515.01	1158	29.0557
wun	3050	2902.01	2856	62.1042
Calr	1637	1489.01	5265	223.132
crim	482	334.3	401	75.6955
BicD	1884	1736.01	855	31.0796
Ate1	1462	1314.01	65	3.12159
CG11030	2179	2031.01	640	19.8852
Pdi	1462	1314.01	12522	601.363
RpL24_1	959	811.013	0	0
AsnRS-m	2100	1952.01	223	7.20916
Pak3	3684	3536.01	1818	32.4446
UGP	2274	2126.01	720	21.3712
Cdc16	2390	2242.01	44	1.23845
ple	280	136.824	0	0
Mp20	160	37.0613	0	0
mRpL34	985	837.013	1208	91.0746
Eip63E	3639	3491.01	503	9.09241
brun	2642	2494.01	240	6.0726
CG5098	203	69.0328	8	7.31302
CG33964	600	452.116	278	38.8022
stil	4057	3909.01	258	4.165
CG3259	250	109.241	0	0
Nop17l	437	289.518	43	9.3725
Vav	3685	3537.01	100	1.78413
blp	1339	1191.01	537	28.4525
Sik3	8592	8444.01	3507	26.2089
mle	4163	4015.01	1220	19.175
Ino80	5270	5122.01	4324	53.273
CG3645	705	557.065	60	6.79685
CG15012	472	324.329	1843	358.593
mRpL41	1454	1306.01	1772	85.6207
CG12321	1390	1242.01	525	26.6745
CG9205	1657	1509.01	348	14.5529
VhaPPA1-1	5372	5224.01	3639	43.9582
CG10126	1674	1526.01	899	37.1761
CG8008	1060	912.013	46	3.18287
CG3040	1218	1070.01	837	49.3627
Tollo	768	620.05	5	0.508868
Fnta	2012	1864.01	2544	86.1252
CG15141	1889	1741.01	1271	46.0687
Pdh	1220	1072.01	22	1.29505
CG34140	953	805.013	299	23.4385
AmyPA	1022	874.013	1	0.0722012
CG2812	1309	1161.01	26	1.41318
dib	1412	1264.01	56.6769	2.82955
regucalcin	1108	960.013	497	32.6694
CG16935	1450	1302.01	691	33.4908
Gr28a	2056	1908.01	40	1.32294
HnRNP-K	3179	3031.01	18496	385.081
fbp	3271	3123.01	491	9.92133
Rgk1	3338	3190.01	232	4.58942
CG7465	194	61.8539	1	1.02022
T3dh	1638	1490.01	28	1.18585
SmD2	119	15.1044	0	0
spoon	3456	3308.01	2604	49.6748
Cln7	2227	2079.01	259	7.86149
wbl	679	531.085	1003	119.179
SsRbeta	3867	3719.01	8071.55	136.959
RpS5a	858	710.042	39067	3472.07
RpS28b	1868	1720.01	27343	1003.18
Impbeta11	3566	3418.01	960	17.7239
Nhe3	2608	2460.01	91	2.33435
Cpr	2950	2802.01	5264	118.552
mEFG1	2755	2607.01	2497	60.4418
dtn	4861	4713.01	1015	13.5903
CG10904	1402	1254.01	505	25.4127
nSyb	1009	861.013	20	1.46583
CG6583	1519	1371.01	296	13.6242
pie	1345	1197.01	696	36.6921
CG10352	1296	1148.01	56	3.07825
kune	486	338.283	420	78.3486
ringer	458	310.428	0	0
CG6567	1133	985.013	66	4.22829
CG17385	1366	1218.01	4141	214.544
Adk2	1058	910.013	2626	182.1
CG32521	2535	2387.01	664.518	17.5677
CG12404	1240	1092.01	78	4.50743
CHORD	1151	1003.01	1165	73.2962
Tsp3A	4031	3883.01	1164	18.9167
Scamp	1495	1347.01	2881	134.969
Saf6	3691	3543.01	1299	23.1366
Ost48	3514	3366.01	3211	60.1987
Oamb	3478	3330.01	47	0.890665
CG8531	2286	2138.01	1557	45.9558
CaBP1	1739	1591.01	3153	125.058
RpS25	619	471.105	47417	6351.54
CG3918	752	604.05	933	97.47
Pfdn2	942	794.023	215	17.0871
CG9705	1392	1244.01	2600	131.89
Sap30	1383	1235.01	6346	324.258
Psc	1029	881.013	0	0
Dsor1	1466	1318.01	12947	619.886
me31B	2210	2062.01	27668	846.737
Pms2	4593	4445.01	2900	41.1706
Pepck	3236	3088.01	1209	24.7064
rb	2915	2767.01	2096	47.8016
rst	2656	2508.01	26	0.654193
CG9346	4300	4152.01	2959	44.9727
Cirl	4233	4085.01	388	5.99378
Hen1	1686	1538.01	1175	48.2103
CG9853	2469	2321.01	1829	49.7277
CG5292	1146	998.013	404.87	25.6001
VGlut	725	577.058	0	0
Cad74A	4642	4494.01	2781	39.0507
dsd	4973	4825.01	1428	18.6763
Npc2a	1098	950.013	3173	210.767
CG6426	957	809.013	18	1.40404
Ca-beta	878	730.033	114	9.85428
CG7785	1123	975.013	1340	86.7275
CG4038	1883	1735.01	2576	93.6926
Cpr56F	780	632.05	11	1.09826
p24-1	1580	1432.01	857	37.7656
CG4461	1594	1446.01	2	0.0872811
RpL17	648	500.105	114339	14427.7
CG6276	2476	2328.01	56	1.51798
CG12713	1074	926.013	2942	200.488
CG4936	1979	1831.01	1580	54.4538
Fkbp14	1661	1513.01	1338	55.8053
CG3071	1808	1660.01	1919	72.9501
CG1847	1193	1045.01	144	8.69567
CG5380	4947	4799.01	1777	23.3667
Amyrel	1521	1373.01	6	0.275765
CG4596	2153	2005.01	324	10.1974
AP-1gamma	1419	1271.01	331	16.4339
CG8818	2206	2058.01	1143	35.0478
CG7872	3989	3841.01	1735	28.5047
Shc	3599	3451.01	469	8.57607
tll	2981	2833.01	11057	246.292
CG11309	1425	1277.01	117	5.78166
Arc42	1886	1738.01	3672	133.325
CG12128	4934	4786.01	1259	16.6002
CG6700_1	60704	60556	56.9613	0.0593588
CG6739	3888	3740.01	31	0.523059
APC4	1913	1765.01	27	0.965335
Pect	3186	3038.01	3712	77.1047
CG10932	1472	1324.01	1667	79.4522
CG4080	3077	2929.01	1251	26.9525
PIG-Z	5240	5092.01	419	5.19262
CG12262	1669	1521.01	543	22.5283
mt:CoII	119	15.1044	0	0
CG6388	1935	1787.01	271	9.56982
CG17337	2761	2613.01	2298	55.4972
CG30438	1819	1671.01	22	0.830817
ERp60	2036	1888.01	8738	292.058
abs	2931	2783.01	4118.25	93.3812
CG32121	643	495.105	11	1.40203
TfIIEalpha	3616	3468.01	2131	38.7762
Dl	2151	2003.01	287	9.04192
Rab27	163	39.0618	1	1.61551
Taf5	3307	3159.01	2471	49.361
CG3558	2443	2295.01	917	25.2143
CG2918	1999	1851.01	1308	44.5924
Mal-A4	2027	1879.01	3	0.100752
Vps53	2694	2546.01	715	17.7218
MYPT-75D	2793	2645.01	928	22.1402
CG3267	5426	5278.01	2276.85	27.2224
Sucb	561	413.138	138	21.0788
l(2)k09022	573	425.122	119	17.6643
unk	2971	2823.01	311	6.952
aralar1	2444	2296.01	148	4.06771
Pa1	527	379.167	621	103.353
Cad87A	3654	3506.01	37	0.665964
conv	3607	3459.01	39	0.7115
Npc1a	4659	4511.01	346	4.84021
ValRS	4646	4498.01	1105	15.5026
CG15650	1613	1465.01	1133	48.8035
sno	4763	4615.01	9643	131.856
Obp99c	473	325.325	4	0.775899
CG10939	1524	1376.01	551	25.2692
APC10	886	738.033	202	17.2718
Tob	386	239.025	6	1.58406
MED14	5308	5160.01	2652	32.4328
Su(var)205	1490	1342.01	4390	206.429
dUTPase	1413	1265.01	47138	2351.46
PIG-N	902	754.033	57	4.77031
CG11103	1107	959.013	292	19.2141
sel	2373	2225.01	4672	132.505
CG17765	997	849.013	1155	85.848
CG6865	1264	1116.01	30	1.69635
CG14967	7817	7669.01	998	8.21208
CG3527	1109	961.013	384	25.2153
CG2211	2006	1858.01	669	22.7216
clt	2153	2005.01	63	1.98283
CG1907	1885	1737.01	257	9.33668
Slimp	1683	1535.01	123	5.05656
CG8314	1420	1272.01	392	19.4472
Ublcp1	2368	2220.01	10203	290.024
CG8026	2096	1948.01	1158.78	37.5379
CG6927	1492	1344.01	794.929	37.3239
CG10237	1746	1598.01	1578	62.3145
CG1434	1340	1192.01	96	5.08221
RIC-3	2858	2710.01	640	14.9029
Pu	136	22.8311	0	0
ERR	5537	5389.01	702	8.22035
Pdk	4873	4725.01	739	9.86969
DNApol-alpha60	1883	1735.01	542	19.7133
CG33178	876	728.033	17	1.47353
Cortactin	2502	2354.01	1500	40.211
U2af50	1943	1795.01	12388	435.508
pps	7877	7729.01	2879	23.5061
Gk1	1905	1757.01	87	3.12469
Mob2	66696	66548	60.2449	0.0571278
CG34423	1402	1254.01	171	8.60511
CG17739	3165	3017.01	46	0.96215
Vps35	517	369.19	107	18.2892
CG9240	1029	881.013	285	20.4138
thoc7	2668	2520.01	2414	60.4501
Trs33	1278	1130.01	471	26.3027
GILT1	1150	1002.01	1062	66.8827
Mob2_1	2451	2303.01	179.839	4.92776
CG13907	2996	2848.01	366	8.10964
Apc	5262	5114.01	1326.7	16.3709
GCS2alpha	2955	2807.01	16911	380.178
EMC1	3412	3264.01	292	5.64538
Moe	10986	10838	9202	53.579
Adar	3550	3402.01	387	7.17856
GlyS	3025	2877.01	221	4.84744
Nak	4176	4028.01	183	2.86697
RpLP0-like	282	138.714	211	95.9899
Cpr72Ea	1089	941.013	9	0.603544
und	729	581.058	3249	352.852
l(1)G0007	3594	3446.01	866	15.8585
rtv	2875	2727.01	1501	34.7341
CG10466	542	394.153	550	88.0563
Elo68beta	762	614.05	38	3.90519
phyl	1404	1256.01	5	0.251211
dbr	2978	2830.01	111	2.47512
CG9849	1640	1492.01	637	26.942
CG42339	676	528.085	1	0.119497
CG5906	1066	918.013	1036	71.2153
CG9890	651	503.105	151	18.94
CG17323	440	292.5	309.193	66.7062
gsb-n	520	372.176	531	90.0343
CG3967	1071	923.013	330	22.5615
Tsp68C	1041	893.013	5	0.353325
blow	2876	2728.01	31	0.717096
bai	770	622.05	3719	377.279
Dref	2733	2585.01	1451	35.4215
CG43322	1327	1179.01	15	0.802851
Rab14	1375	1227.01	258	13.2688
gammaSnap1	1011	863.013	1236	90.3782
CG10340	1389	1241.01	760	38.6456
CG1513	1210	1062.01	35	2.0797
aurB	1833	1685.01	4427	165.794
Tsf2	1255	1107.01	520	29.6424
shv	1459	1311.01	281	13.5258
robo3	1807	1659.01	32	1.2172
GluRS-m	2216	2068.01	387	11.8092
NUCB1	2211	2063.01	967	29.5792
Cen	4141	3993.01	59592	941.78
CG3631	5212	5064.01	2358	29.384
siz	2919	2771.01	166.031	3.78105
ort	186	55.7458	1	1.13201
Nle	2003	1855.01	1016	34.5628
hng1	1591	1443.01	224	9.7958
Manf	786	638.05	392	38.7698
PIG-M	2239	2091.01	649	19.5862
sigmar	1601	1453.01	418	18.1539
Spn43Aa	1446	1298.01	42	2.04189
Ptpmeg	1363	1215.01	509	26.4362
Hrb98DE	119	15.1044	0	0
ari-2	3795	3647.01	354	6.12531
l(3)07882	3122	2974.01	945	20.0517
Cbl	2479	2331.01	686	18.5713
Sap-r	3671	3523.01	10728	192.162
PAPLA1	1033	885.013	28	1.99651
CG9799	2034	1886.01	899	30.08
lute	3438	3290.01	1594.67	30.5869
CG32069	353	206.715	379	115.699
mAChR-B	5476	5328.01	98	1.16071
CG11210	3157	3009.01	264	5.53659
CG15312	335	189.239	0	0
ssh	4786	4638.01	1776	24.1642
TrxT	811	663.05	25	2.37934
ac	1370	1222.01	54	2.78856
CG17839	700	552.072	3	0.342916
eve	847	699.042	3009	271.632
asl	1532	1384.01	44	2.0062
Jupiter	996	848.013	4523	336.579
MRG15	1285	1137.01	522	28.9713
Eaf6	1855	1707.01	624	23.068
mRpL46	967	819.013	1755	135.222
LRR	7707	7559.01	43	0.358976
Tsp47F	907	759.033	3	0.249415
CG1124	1495	1347.01	73	3.4199
Rb97D	2843	2695.01	1638	38.3544
CG6293	1031	883.013	2851	203.748
Sras	993	845.013	685	51.1552
CIA30	4405	4257.01	649	9.6206
Ect3	880	732.033	1	0.0862049
gol	2926	2778.01	54	1.22665
MKP-4	3532	3384.01	2168.71	40.4419
PH4alphaEFB	1715	1567.01	41	1.6511
Ugt86Da	2840	2692.01	5376	126.021
ea	1812	1664.01	68	2.57878
CG14291	1364	1216.01	563	29.2168
REPTOR-BP	303	158.497	405	161.249
CG3149	11670	11522	3501	19.1746
ldlCp	4665	4517.01	2254	31.4894
Rbfox1	5170	5022.01	231	2.90266
CG12333	2625	2477.01	370	9.42618
COX5B	108	11.6632	73	394.973
mt:ND2	119	15.1044	0	0
CG6758	3177	3029.01	360	7.50004
GCS1	1239	1091.01	2	0.115681
Frq2	101	10.2561	0	0
Pkc53E	144	27.1894	0	0
CG14762	733	585.058	7	0.755025
Usp39	3825	3677.01	1510	25.9146
P32	1400	1252.01	5619	283.213
ATPsynB	1112	964.013	877	57.4089
cher	7930	7782.01	91	0.737924
CG14234	3563	3415.01	1937	35.7931
CG8839	3204	3056.01	568	11.7288
dpr14	236	96.8732	0	0
Smr	23660	23512	983.432	2.63947
tws	3047	2899.01	2859	62.2338
nAChRalpha6	1610	1462.01	5	0.215815
CG9514	170	43.9188	0	0
Med	3923	3775.01	2663	44.5159
nAChRbeta1	3745	3597.01	0	0
Dcr-2	5827	5679.01	450	5.00037
CG13607	304	159.461	0	0
dve	4028	3880.01	17.5175	0.284906
jigr1	2447	2299.01	4682	128.515
ebi	219	82.2549	184	141.162
CG8407	688	540.079	19	2.22003
CG13101	502	354.24	183	32.5999
Mocs2	3885	3737.01	1373	23.1851
CG10311	284	140.575	1	0.448906
Pc	953	805.013	434	34.0212
CG2862	1554	1406.01	3665	164.493
CG17075	1201	1053.01	27	1.61805
LManIV	714	566.065	4	0.445919
tin	2042	1894.01	26	0.866269
Ppt2	1442	1294.01	1475	71.9309
EstPA	707	559.065	145	16.367
slx1	833	685.05	531	48.9141
CG4598	1004	856.013	1331	98.1206
CG6746	1327	1179.01	945	50.5796
obst-A	1676	1528.01	4	0.165194
Ho	3393	3245.01	2859	55.5981
Gp210	1494	1346.01	113	5.29775
CG10495	1446	1298.01	885	43.0256
bwa	2142	1994.01	338	10.6967
mus205	2434	2286.01	233	6.4319
pes	1776	1628.01	153	5.93056
CG7365	1422	1274.01	2	0.0990646
CG7997	2063	1915.01	4213	138.83
rho-4	1519	1371.01	1112	51.183
CG18528	1636	1488.01	403	17.0907
DNApol-alpha50	1435	1287.01	1860	91.1995
CG12170	1946	1798.01	954	33.4825
CG6766	6347	6199.01	125.366	1.27621
rl	2061	1913.01	1672	55.1545
Cyp6d4	2057	1909.01	254	8.39628
GatB	2126	1978.01	162	5.16831
Dip-B	2062	1914.01	868	28.6179
Mal-A3	1888	1740.01	51	1.84961
hrg	780	632.05	604	60.3042
zf30C	1967	1819.01	86	2.98349
CG10399	1038	890.013	188	13.3298
CNPYb	1592	1444.01	1639.07	71.629
CG12290	127	18.4292	0	0
CG14238	127	18.4292	0	0
CG14079	194	61.8539	1	1.02022
CG42404	5843	5695.01	574	6.36033
CG31855	1615	1467.01	9917	426.588
polo	2752	2604.01	4552	110.312
Pep	2697	2549.01	124254	3076.1
Srp68	2188	2040.01	1171	36.2232
Set1	6067	5919.01	1501	16.0027
CG42748	10657	10509	549	3.29665
trn	3792	3644.01	10	0.173174
CG41099	3736	3588.01	626	11.0099
ICA69	204	69.862	1	0.903277
pre-mod(mdg4)-Y	324	178.567	93	32.8657
mRpL52	336	190.21	1284	425.984
stet	244	103.866	0	0
mRpS26	513	365.2	1593	275.263
MrgBP	1696	1548.01	1808	73.7032
Iswi	5881	5733.01	9274	102.081
CG14210	917	769.033	409	33.5615
CG3902	798	650.05	257	24.9487
CG17270	816	668.05	1	0.0944611
tsg	1386	1238.01	3250	165.661
CG3262	1999	1851.01	1834	62.5248
dnk	1645	1497.01	1963	82.7479
CG9130	2434	2286.01	111	3.06413
sgll	1081	933.013	39	2.63778
CG13827	655	507.105	581	72.3004
CG10483	574	426.122	6	0.888545
CG13895	1996	1848.01	655	22.3665
CG14220	3253	3105.01	636	12.9258
CG10778	2058	1910.01	833	27.5214
Ccs	2045	1897.01	467	15.5349
CG5171	987	839.013	50.1776	3.77402
CG8765	3383	3235.01	1850	36.0876
aft	2303	2155.01	265	7.75994
IntS14	1682	1534.01	2059	84.7012
CtsB1	1561	1413.01	1743	77.8419
CG5439	2105	1957.01	425	13.7043
Cyp6a14	1710	1562.01	263	10.6251
CG18278	3422	3274.01	2558	49.304
CG10947	2417	2269.01	142	3.94924
mt:ND4L	112	12.7594	0	0
CG3164	1190	1042.01	631	38.2137
CG7791	1365	1217.01	72	3.73336
Scgalpha	1756	1608.01	39	1.53051
CG10444	108	11.6632	44	238.066
Swim	2012	1864.01	180	6.09377
lost	3293	3145.01	2511	50.3833
CG9302	1870	1722.01	1594	58.4136
Ids	1874	1726.01	75	2.74208
mt:CoIII_1	11228	11080	56	0.318941
Pdcd4	2918	2770.01	17334	394.893
alpha-Man-Ib	4814	4666.01	1486	20.0972
CG13704	656	508.105	538	66.8177
CG8412	2588	2440.01	553	14.302
CG2519	2688	2540.01	344	8.54643
CG34115	778	630.05	1.19791	0.119981
crok	1386	1238.01	492	25.0785
Opa1	7757	7609.01	5625.81	46.6572
Mrtf	7984	7836.01	62	0.499297
trp	648	500.105	10	1.26183
rnh1	1059	911.013	191	13.2303
qkr58E-3	1291	1143.01	960	53.0008
Smr_1	119	15.1044	0	0
Syn1	2106	1958.01	1161	37.4179
CG2118	2574	2426.01	1381	35.9222
Adgf-C	717	569.065	53	5.87728
TM9SF2	2406	2258.01	3081	86.1048
CG2082	273	130.291	1	0.484338
CG9231	776	628.05	2235	224.567
CG17360	6024	5876.01	132	1.4176
NHP2	651	503.105	5729	718.592
Ugt	6098	5950.01	2605	27.6282
ATPsyndelta	1556	1408.01	6224	278.949
Reg-5	1652	1504.01	15	0.629364
CIAPIN1	1063	915.013	1450	100.001
CG3337	672	524.085	285	34.3167
CG6299	3702	3554.01	220	3.9063
CG11999	944	796.023	863	68.4144
CG11601	3735	3587.01	479.607	8.43752
CG6974	815	667.05	9	0.851425
CG5045	1556	1408.01	1442	64.628
Naa60	1731	1583.01	672	26.7884
CG15771	2039	1891.01	2519	84.0613
Jafrac2	1294	1146.01	727	40.032
CG4230	3556	3408.01	995	18.424
CG5707	1426	1278.01	440	21.726
CG31650	2451	2303.01	2519	69.023
ste14	1326	1178.01	1107	59.3007
gd	2855	2707.01	5628	131.198
Cdk4	2443	2295.01	145	3.98699
CG14232	1582	1434.01	681	29.9679
Las	940	792.023	1054	83.9779
CG10864	2177	2029.01	31	0.964138
CG8475	1178	1030.01	192	11.7631
CG15630	2585	2437.01	95	2.45996
MFS15	2583	2435.01	108	2.79888
FoxK	3163	3015.01	5410	113.232
CDase	206	71.4762	0	0
Lac	2517	2369.01	295	7.85809
CG2162	3253	3105.01	2218	45.0776
CG6414	1845	1697.01	3718	138.257
veil	3867	3719.01	586	9.94334
CG10361	1521	1373.01	31	1.42479
yellow-c	1904	1756.01	2211	79.4554
Nmd3	4286	4138.01	2435	37.1338
CG32198	1189	1041.01	28	1.69732
CG4806	2314	2166.01	683	19.8986
ITP	240	100.354	1	0.628822
